"UTLIZATION_TYPE","STATE_NAME","LABELER_CODE","PRODUCT_CODE","PACKAGE_SIZE","NDC","YEAR_NUMBER","QUARTER","PRODUCT_NAME","PRESCRIPTIONS","TOTAL_NUMBER","UNITS"
"MCOU","NY",13811,519,50,"13811051950",2018,1,"VOL PLUS",,,
"MCOU","NY",93,5503,56,"93550356",2018,1,"OLANZAPINE",,,
"MCOU","NY",49348,689,72,"49348068972",2018,1,"MICONAZOLE",1200,37,138.05
"MCOU","NY",66758,170,92,"66758017092",2018,1,"KLOR-CON 1",6959,152,1655.01
"MCOU","NY",65162,703,86,"65162070386",2018,1,"FLUOCINOLO",17150.6,145,13358.94
"MCOU","NY",168,21,35,"168002135",2018,1,"DOUBLE ANT",,,
"MCOU","NY",55111,468,1,"55111046801",2018,1,"METOPROLOL",49407,1465,24964.21
"MCOU","NY",378,2005,93,"378200593",2018,1,"PAROXETINE",12271,366,38536.15
"MCOU","NY",93,1025,6,"93102506",2018,1,"NEFAZODONE",2745,48,4595.54
"MCOU","NY",185,74,1,"185007401",2018,1,"LOVASTATIN",5985,181,545.29
"MCOU","NY",16729,225,17,"16729022517",2018,1,"SPIRONOLAC",6039,176,533.7
"MCOU","NY",409,2287,20,"409228720",2018,1,"KETOROLAC",,,
"MCOU","NY",68180,185,6,"68180018506",2018,1,"MEFENAMIC",654,15,3935.45
"FFSU","NY",93,3107,5,"93310705",2018,1,"AMOXICILLI",1152,39,214.29
"MCOU","NY",47335,668,62,"47335066862",2018,1,"RISEDRONAT",,,
"FFSU","NY",51224,426,10,"51224042610",2018,1,"TETRABENAZ",,,
"FFSU","NY",51672,2063,2,"51672206302",2018,1,"HYDRO PLUS",,,
"MCOU","NY",67877,446,90,"67877044690",2018,1,"OLMESARTAN",,,
"MCOU","NY",378,3951,7,"378395107",2018,1,"ATORVASTAT",2670,89,928.79
"MCOU","NY",49348,483,19,"49348048319",2018,1,"SM STOOL S",10350,172,164.17
"MCOU","NY",264,7510,0,"264751000",2018,1,"5% DEXTROS",,,
"MCOU","NY",6,325,30,"6032530",2018,1,"BELSOMRA 1",870,29,9398.45
"MCOU","NY",46122,17,26,"46122001726",2018,1,"TUSSIN DM",,,
"MCOU","NY",603,149,21,"603014921",2018,1,"DOC-Q-LAX",14050,296,404.45
"MCOU","NY",68462,572,30,"68462057230",2018,1,"VORICONAZO",,,
"FFSU","NY",66689,39,50,"66689003950",2018,1,"LACTULOSE",,,
"FFSU","NY",53,8134,2,"53813402",2018,1,"HELIXATE F",,,
"MCOU","NY",68791,102,4,"68791010204",2018,1,"DERMA-SMOO",,,
"FFSU","NY",68001,303,0,"68001030300",2018,1,"POTASSIUM",,,
"MCOU","NY",58468,123,1,"58468012301",2018,1,"HECTOROL I",718,322,554326.13
"MCOU","NY",45802,897,26,"45802089726",2018,1,"CHILDREN'S",950728.85,5977,29876.19
"MCOU","NY",63868,694,57,"63868069457",2018,1,"ANTACID SU",19330,53,225.46
"FFSU","NY",69238,1264,1,"69238126401",2018,1,"OSELTAMIVI",1447,140,12058.34
"MCOU","NY",591,6125,60,"591612560",2018,1,"DOXYCYCLIN",,,
"FFSU","NY",93,7166,5,"93716605",2018,1,"CELECOXIB",,,
"MCOU","NY",61314,656,5,"61314065605",2018,1,"CIPROFLOXA",19864.5,3858,19448.2
"MCOU","NY",378,3750,93,"378375093",2018,1,"PHENYTEK 3",896,25,1850.42
"MCOU","NY",65162,914,46,"65162091446",2018,1,"TOBRAMYCIN",13160,46,212226.01
"FFSU","NY",23155,579,1,"23155057901",2018,1,"DESIPRAMIN",,,
"FFSU","NY",591,2070,72,"591207072",2018,1,"LIDOCAINE/",,,
"MCOU","NY",16729,153,1,"16729015301",2018,1,"RAMIPRIL C",,,
"MCOU","NY",43598,584,30,"43598058430",2018,1,"EZETIMIBE&",,,
"MCOU","NY",53489,329,6,"53489032906",2018,1,"SPIRONOLAC",,,
"FFSU","NY",43598,259,40,"43598025940",2018,1,"DOCETAXEL",,,
"MCOU","NY",472,220,63,"472022063",2018,1,"CLOTRIMAZO",14917,332,1067.68
"MCOU","NY",68382,34,10,"68382003410",2018,1,"VENLAFAXIN",1003,35,160.58
"MCOU","NY",60505,2741,1,"60505274101",2018,1,"VERAPAMIL",,,
"MCOU","NY",24385,436,78,"24385043678",2018,1,"DOCUSATE S",,,
"FFSU","NY",23,2181,5,"23218105",2018,1,"ACULAR .5%",,,
"FFSU","NY",39822,615,1,"39822061501",2018,1,"COLISTIMET",,,
"FFSU","NY",71,1015,68,"71101568",2018,1,"LYRICA (PR",32542,478,238326.65
"MCOU","NY",33342,55,10,"33342005510",2018,1,"PIOGLITAZO",16003,533,9316.73
"MCOU","NY",75834,108,50,"75834010850",2018,1,"METRONIDAZ",327,22,77.78
"MCOU","NY",143,1787,1,"143178701",2018,1,"BUTALBITAL",115562,2186,60409.33
"FFSU","NY",378,4252,5,"378425205",2018,1,"LAMOTRIGIN",,,
"MCOU","NY",65862,53,22,"65862005322",2018,1,"SIMVASTATI",,,
"MCOU","NY",68462,347,37,"68462034737",2018,1,"OXYCODONE",,,
"FFSU","NY",59762,5007,1,"59762500701",2018,1,"MISOPROSTO",,,
"MCOU","NY",59385,23,60,"59385002360",2018,1,"BELBUCA 30",1260,20,9549.36
"MCOU","NY",378,4644,26,"378464426",2018,1,"ESTRADIOL",766,102,5760.32
"MCOU","NY",11701,50,32,"11701005032",2018,1,"CRITIC AID",,,
"MCOU","NY",47781,536,1,"47781053601",2018,1,"BUTABITAL",118594,2314,54920.43
"MCOU","NY",603,6160,21,"603616021",2018,1,"TRAZODONE",9843,287,711.24
"MCOU","NY",24,5150,10,"24515010",2018,1,"ELITEK 1.5",,,
"MCOU","NY",68001,5,1,"68001000501",2018,1,"METHYLPRED",18208,851,10124.7
"MCOU","NY",13107,21,99,"13107002199",2018,1,"HYDROCODON",32506,381,6053.52
"MCOU","NY",93,8165,1,"93816501",2018,1,"QUETIAPINE",58248,1633,48663.97
"FFSU","NY",143,9948,50,"143994850",2018,1,"CEFADROXIL",226,20,321.95
"FFSU","NY",64720,226,10,"64720022610",2018,1,"OXYCODONE",,,
"MCOU","NY",781,3009,70,"781300970",2018,1,"ANECTINE 2",,,
"MCOU","NY",51079,516,20,"51079051620",2018,1,"CHLORPROMA",,,
"FFSU","NY",53746,203,1,"53746020301",2018,1,"OXYCODONE",2133,59,610.52
"MCOU","NY",603,2433,32,"603243332",2018,1,"BENZTROPIN",14977,309,1514.23
"FFSU","NY",378,3512,91,"378351291",2018,1,"RISPERIDON",3685,80,630.55
"MCOU","NY",50742,156,10,"50742015610",2018,1,"METFORMIN",15420,263,479.43
"MCOU","NY",27808,36,2,"27808003602",2018,1,"HYDROCODON",8820,161,1752.84
"FFSU","NY",51672,4069,1,"51672406901",2018,1,"PHENYTOIN",73834,290,7380.22
"FFSU","NY",65162,757,10,"65162075710",2018,1,"DIVALPROEX",8689,120,5515.31
"MCOU","NY",63323,568,98,"63323056898",2018,1,"ENOXAPARIN",,,
"MCOU","NY",50458,562,1,"50458056201",2018,1,"INVEGA SUS",510.25,667,853329.2
"MCOU","NY",62332,115,31,"62332011531",2018,1,"METOPROLOL",4382,138,2949.28
"MCOU","NY",24385,362,40,"24385036240",2018,1,"ANTACID PL",43605,104,329.13
"MCOU","NY",69543,125,50,"69543012550",2018,1,"GLIMEPIRAD",18210,409,2942
"FFSU","NY",54,3185,44,"54318544",2018,1,"DIAZEPAM 5",,,
"MCOU","NY",51079,431,1,"51079043101",2018,1,"HALOPERIDO",,,
"FFSU","NY",55111,321,1,"55111032101",2018,1,"GLIMEPIRID",6840,130,1125.84
"FFSU","NY",409,4276,2,"409427602",2018,1,"LIDOCAINE",83,36,1.6
"FFSU","NY",69097,227,70,"69097022770",2018,1,"DOXYCYCLIN",,,
"MCOU","NY",113,81,0,"113008100",2018,1,"MICONOZOLE",,,
"MCOU","NY",44206,451,1,"44206045101",2018,1,"HIZENTRA 1",665,91,238309.6
"MCOU","NY",45963,558,30,"45963055830",2018,1,"VALACYCLOV",19454.9,661,11916.63
"MCOU","NY",378,6009,5,"378600905",2018,1,"FLUPHENAZI",,,
"FFSU","NY",65162,843,6,"65162084306",2018,1,"CAPECITABI",,,
"MCOU","NY",406,9906,3,"406990603",2018,1,"ANAFRANIL",,,
"MCOU","NY",62332,27,90,"62332002790",2018,1,"LOSARTAN P",,,
"FFSU","NY",115,4233,1,"115423301",2018,1,"MIDODRINE",1405,29,1156.43
"MCOU","NY",42858,234,50,"42858023450",2018,1,"DILAUDID 4",2610,13,7906.82
"FFSU","NY",52536,252,3,"52536025203",2018,1,"LAMOTRIGIN",,,
"MCOU","NY",37205,855,26,"37205085526",2018,1,"ALLERGY  A",2737,15,74.57
"MCOU","NY",68001,225,0,"68001022500",2018,1,"ISOSORBIDE",3630,52,1880.98
"FFSU","NY",52565,8,14,"52565000814",2018,1,"LIDOCAINE",10471.63,297,9523.51
"FFSU","NY",409,4887,10,"409488710",2018,1,"STERILE WA",5225.48,41,531.4
"FFSU","NY",62484,20,1,"62484002001",2018,1,"PURIXAN",,,
"MCOU","NY",378,218,1,"378021801",2018,1,"ATENOLOL 2",10215,297,581.87
"FFSU","NY",65862,192,1,"65862019201",2018,1,"FLUOXETINE",22662,624,3596.64
"FFSU","NY",62107,2,1,"62107000201",2018,1,"PROVIL",,,
"MCOU","NY",62332,32,31,"62332003231",2018,1,"ROPINIROLE",38680,804,3841.46
"FFSU","NY",143,3189,1,"143318901",2018,1,"LITHIUM CA",,,
"MCOU","NY",68180,212,9,"68180021209",2018,1,"LOSARTAN P",,,
"FFSU","NY",781,3098,96,"781309896",2018,1,"MEROPENEM",508,89,5227.57
"FFSU","NY",591,345,5,"591034505",2018,1,"VERAPAMIL",,,
"MCOU","NY",169,3204,15,"169320415",2018,1,"FIASP FLEX",,,
"FFSU","NY",781,5348,1,"781534801",2018,1,"QUETIAPINE",4876,100,1485.18
"MCOU","NY",68180,755,1,"68180075501",2018,1,"AMLODIPINE",1620,50,1265.64
"MCOU","NY",69097,865,85,"69097086585",2018,1,"RIZATRIPTA",1075,97,1798.25
"FFSU","NY",713,4740,5,"713474005",2018,1,"CITALOPRAM",,,
"MCOU","NY",228,2996,11,"228299611",2018,1,"TAMSULOSIN",82343,2454,26637.35
"MCOU","NY",781,3404,95,"781340495",2018,1,"AMPICILLIN",,,
"MCOU","NY",66215,604,6,"66215060406",2018,1,"UPTRAVI (S",,,
"MCOU","NY",378,834,35,"378083435",2018,1,"AMOX/CLAVU",,,
"FFSU","NY",42806,213,5,"42806021305",2018,1,"METFORMIN",,,
"MCOU","NY",59572,102,1,"59572010201",2018,1,"VIDAZA (AZ",29.6,20,13853.65
"MCOU","NY",378,7150,5,"378715005",2018,1,"CELECOXIB",1040,26,1444.33
"MCOU","NY",13668,8,1,"13668000801",2018,1,"ZOLPIDEM 1",197072,7053,13271.08
"FFSU","NY",52544,80,1,"52544008001",2018,1,"FIORICET 5",,,
"MCOU","NY",62756,147,86,"62756014786",2018,1,"RIVASTIGMI",,,
"MCOU","NY",37205,473,89,"37205047389",2018,1,"NASAL DECO",,,
"FFSU","NY",378,7306,53,"378730653",2018,1,"ETHYNODIOL",,,
"MCOU","NY",57844,130,1,"57844013001",2018,1,"ADDERALL T",2576,39,15405.07
"FFSU","NY",74,7070,90,"74707090",2018,1,"SYNTHROID",2796,75,3431.17
"FFSU","NY",76204,200,30,"76204020030",2018,1,"ALBUTEROL",20428.04,128,1377.7
"FFSU","NY",60505,192,0,"60505019200",2018,1,"METFORMIN",,,
"FFSU","NY",527,1632,1,"527163201",2018,1,"TRIAMTERIN",731,23,172.65
"MCOU","NY",93,7611,56,"93761156",2018,1,"OLMESARTAN",765,26,878.34
"FFSU","NY",45802,400,46,"45802040046",2018,1,"CICLOPIROX",2220,37,1503.82
"MCOU","NY",527,1397,1,"527139701",2018,1,"LOXAPINE C",,,
"MCOU","NY",13925,163,20,"13925016320",2018,1,"LIDOCAINE",,,
"FFSU","NY",51862,274,1,"51862027401",2018,1,"CLOZAPINE",,,
"FFSU","NY",62037,577,1,"62037057701",2018,1,"METFORMIN",,,
"MCOU","NY",47335,860,83,"47335086083",2018,1,"TRAMADOL H",2734,93,7018.98
"FFSU","NY",37205,283,26,"37205028326",2018,1,"IBUPROFEN",,,
"MCOU","NY",378,9682,44,"378968244",2018,1,"LEVALBUTER",7777.2,57,5398.59
"MCOU","NY",185,65,5,"185006505",2018,1,"CLONAZEPAM",58591.25,920,3084.61
"MCOU","NY",299,3822,30,"299382230",2018,1,"ORACEA 40",570,19,11913.05
"FFSU","NY",43598,655,5,"43598065505",2018,1,"BUPROPION",870,25,565.33
"MCOU","NY",93,5206,1,"93520601",2018,1,"OXYBUTYNIN",18120,604,13026.67
"MCOU","NY",63824,72,35,"63824007235",2018,1,"MAX STRENG",1488,68,1059.09
"MCOU","NY",47781,108,30,"47781010830",2018,1,"EXEMESTANE",13643,456,94700.87
"MCOU","NY",55111,144,1,"55111014401",2018,1,"FLUCONAZOL",,,
"FFSU","NY",93,8204,1,"93820401",2018,1,"CIMETIDINE",602,15,359.55
"MCOU","NY",60505,170,9,"60505017009",2018,1,"PRAVASTATI",137972,4553,50438.46
"MCOU","NY",115,4411,3,"115441103",2018,1,"DANTROLENE",,,
"FFSU","NY",409,9093,11,"409909311",2018,1,"FENTANYL C",,,
"MCOU","NY",51991,311,33,"51991031133",2018,1,"DESVENLAFA",7648,246,24335.98
"FFSU","NY",378,1049,1,"378104901",2018,1,"DOXEPIN HC",5939,152,2654.68
"MCOU","NY",52544,65,54,"52544006554",2018,1,"NEXT CHOIC",1076,1075,23210.15
"MCOU","NY",42747,726,1,"42747072601",2018,1,"SANCUSO (G",60,22,30599.78
"FFSU","NY",49348,154,72,"49348015472",2018,1,"BACITRACIN",1705.6,54,242.23
"FFSU","NY",378,2002,1,"378200201",2018,1,"THIOTHIXEN",2146,35,2109.86
"MCOU","NY",75,8004,4,"75800404",2018,1,"TAXOTERE 8",,,
"FFSU","NY",10370,268,1,"10370026801",2018,1,"TRETINOIN",,,
"MCOU","NY",49884,746,1,"49884074601",2018,1,"GLIPIZIDE",,,
"MCOU","NY",472,1030,16,"472103016",2018,1,"HYDROMET S",49203,302,4872.06
"MCOU","NY",264,3183,11,"264318311",2018,1,"MEROPENEM",,,
"MCOU","NY",49348,171,38,"49348017138",2018,1,"MAGNESIUM",,,
"MCOU","NY",603,2948,28,"603294828",2018,1,"CLONAZEPAM",,,
"MCOU","NY",45802,8,22,"45802000822",2018,1,"LORATADINE",1343,52,417.13
"MCOU","NY",43547,252,10,"43547025210",2018,1,"CHLORDIAZE",3503,77,257.13
"FFSU","NY",29300,169,10,"29300016910",2018,1,"TIZANIDINE",3720,40,588.19
"MCOU","NY",51224,7,60,"51224000760",2018,1,"METFORMIN",261764,3776,7803.15
"MCOU","NY",70000,115,1,"70000011501",2018,1,"NICOTINE",669,31,922.26
"FFSU","NY",52817,160,60,"52817016060",2018,1,"QUETIAPINE",3366,74,2998.91
"MCOU","NY",54838,138,40,"54838013840",2018,1,"DIABETIC S",104558,521,1161.66
"FFSU","NY",781,1079,10,"781107910",2018,1,"ALPRAZOLAM",2029,27,187.98
"MCOU","NY",75,621,60,"75062160",2018,1,"LOVENOX  6",,,
"FFSU","NY",51672,4013,5,"51672401305",2018,1,"CLOMIPRAMI",930,12,4932.92
"FFSU","NY",378,1458,1,"378145801",2018,1,"ESTRADIOL",,,
"MCOU","NY",536,3030,23,"536303023",2018,1,"NICOTINE G",212849,1446,44441.2
"FFSU","NY",51672,1352,3,"51672135203",2018,1,"DESOXIMETA",,,
"FFSU","NY",69238,1171,9,"69238117109",2018,1,"DOXEPIN HY",,,
"MCOU","NY",603,5482,21,"603548221",2018,1,"PROPRANOLO",58292,884,8897.33
"FFSU","NY",904,6443,61,"904644361",2018,1,"HYDRALAZIN",,,
"MCOU","NY",16252,542,90,"16252054290",2018,1,"TRANDOLAPR",,,
"MCOU","NY",68180,590,9,"68180059009",2018,1,"RAMIPRIL 5",,,
"MCOU","NY",63323,690,30,"63323069030",2018,1,"ACETYLCYST",,,
"FFSU","NY",59762,3719,4,"59762371904",2018,1,"ALPRAZOLAM",,,
"MCOU","NY",64980,437,10,"64980043710",2018,1,"ATENOLOL T",6523,132,303.13
"MCOU","NY",66993,417,88,"66993041788",2018,1,"RALOXIFENE",,,
"MCOU","NY",65757,403,1,"65757040301",2018,1,"ARISTADA 8",,,
"FFSU","NY",60505,159,0,"60505015900",2018,1,"SOTALOL TA",,,
"MCOU","NY",68001,266,28,"68001026628",2018,1,"FLUOROURAC",,,
"MCOU","NY",70882,128,30,"70882012830",2018,1,"DICLOFENAC",,,
"MCOU","NY",42806,87,1,"42806008701",2018,1,"ESTRADIOL",3128,102,220.33
"MCOU","NY",61748,301,13,"61748030113",2018,1,"MYORISAN (",3150,69,12937.55
"MCOU","NY",45802,133,26,"45802013326",2018,1,"CHILDREN'S",118444,774,3418.39
"FFSU","NY",42847,106,30,"42847010630",2018,1,"SILENOR",569,19,7966.18
"FFSU","NY",781,1077,10,"781107710",2018,1,"ALPRAZOLAM",2309,41,247.16
"MCOU","NY",2,3229,30,"2322930",2018,1,"STRATTERA",1362,49,17031.65
"MCOU","NY",16729,247,11,"16729024711",2018,1,"MITOMYCIN",,,
"MCOU","NY",51660,526,1,"51660052601",2018,1,"LORATADINE",34400,1169,1706.52
"FFSU","NY",641,367,25,"641036725",2018,1,"DEXAMETHAS",264.9,220,813.88
"MCOU","NY",68382,132,1,"68382013201",2018,1,"TAMSULOSIN",188672,5524,52224.93
"FFSU","NY",206,8862,1,"206886201",2018,1,"ZOSYN 4.5G",,,
"FFSU","NY",42043,161,3,"42043016103",2018,1,"MODAFINIL",,,
"MCOU","NY",10370,280,11,"10370028011",2018,1,"DUTASTERID",1020,34,2684.9
"MCOU","NY",64679,983,2,"64679098302",2018,1,"CEFTRIAXON",408.5,126,8193.66
"MCOU","NY",27241,30,31,"27241003031",2018,1,"OMEPRAZOLE",5280,174,365652.24
"MCOU","NY",63653,1171,6,"63653117106",2018,1,"PLAVIX",1260,43,7891.88
"MCOU","NY",185,146,1,"185014601",2018,1,"NABUMETONE",48113,912,8853.06
"MCOU","NY",378,8011,1,"378801101",2018,1,"SERTRALINE",,,
"MCOU","NY",68382,233,16,"68382023316",2018,1,"FENOFIBRIC",4860,162,9849.1
"MCOU","NY",378,5305,5,"378530505",2018,1,"ZOLPIDEM T",34043,1272,2802.72
"MCOU","NY",603,3891,28,"603389128",2018,1,"HYDROCODON",20138,266,3910.04
"MCOU","NY",57237,85,63,"57237008563",2018,1,"RIZATRIPTA",269,27,655.8
"FFSU","NY",172,3760,80,"172376080",2018,1,"LISINOPRIL",,,
"FFSU","NY",63323,471,1,"63323047101",2018,1,"HALOPERIDO",864,582,50053.99
"FFSU","NY",60258,150,1,"60258015001",2018,1,"SF 5000 PL",23409,459,4717.27
"MCOU","NY",45802,490,78,"45802049078",2018,1,"NAPROXEN S",1041,20,65.23
"MCOU","NY",62756,461,88,"62756046188",2018,1,"CARBIDOPA",9005,113,2054.73
"MCOU","NY",68712,49,2,"68712004902",2018,1,"SITAVIG",,,
"MCOU","NY",781,9367,95,"781936795",2018,1,"PIPERA/TAZ",,,
"MCOU","NY",37205,457,5,"37205045705",2018,1,"EAR WAX RE",3495,230,393.62
"MCOU","NY",62175,152,37,"62175015237",2018,1,"METHYLPHEN",9544,323,27557.56
"FFSU","NY",57664,118,13,"57664011813",2018,1,"VERAPAMIL",,,
"MCOU","NY",185,620,1,"185062001",2018,1,"LISINOPRIL",6198,203,421.1
"MCOU","NY",603,3162,30,"603316230",2018,1,"FOLIC ACID",38538,1245,780.04
"MCOU","NY",60505,3280,6,"60505328006",2018,1,"LEVETIRACE",6000,75,2811.19
"MCOU","NY",591,3760,1,"591376001",2018,1,"AMLODIPINE",5670,185,2631.6
"MCOU","NY",45963,305,9,"45963030509",2018,1,"DEXTROAMPH",4265,85,12444.61
"MCOU","NY",24492,850,56,"24492085056",2018,1,"KITABIS PA",,,
"FFSU","NY",43598,165,5,"43598016505",2018,1,"OLANZAPINE",1876,44,638.01
"FFSU","NY",68382,387,6,"68382038706",2018,1,"DULOXETINE",614,18,306.13
"MCOU","NY",42806,57,5,"42806005705",2018,1,"AMLODIPINE",397609,13296,17206.43
"MCOU","NY",47335,679,81,"47335067981",2018,1,"DILTIAZEM",2216,74,11533.34
"FFSU","NY",68382,138,5,"68382013805",2018,1,"TOPIRAMATE",8650,79,743.61
"FFSU","NY",781,5422,10,"781542210",2018,1,"PIOGLITAZO",,,
"MCOU","NY",409,6653,5,"409665305",2018,1,"POTASSIUM",1380,252,335993.79
"MCOU","NY",16729,152,1,"16729015201",2018,1,"RAMIPRIL C",,,
"MCOU","NY",68180,332,7,"68180033207",2018,1,"ZIPRASIDON",5465,115,7180.02
"MCOU","NY",65862,568,30,"65862056830",2018,1,"MONTELUKAS",2580,80,774.58
"MCOU","NY",310,657,58,"310065758",2018,1,"LYNPARZA 5",,,
"MCOU","NY",55150,162,5,"55150016205",2018,1,"LIDOCAINE",,,
"MCOU","NY",17478,215,2,"17478021502",2018,1,"ATROPINE S",805,376,6726.7
"MCOU","NY",60505,3160,8,"60505316008",2018,1,"LOSARTAN P",,,
"MCOU","NY",378,1049,10,"378104910",2018,1,"DOXEPIN HC",672,17,260.59
"FFSU","NY",33342,147,9,"33342014709",2018,1,"ZIPRASIDON",1610,30,1201.82
"MCOU","NY",33342,68,7,"33342006807",2018,1,"OLANZAPINE",30477,975,11910.41
"FFSU","NY",25021,143,30,"25021014330",2018,1,"AMPICILLIN",,,
"FFSU","NY",49348,934,34,"49348093434",2018,1,"ALL DAY AL",6497,27,388.97
"MCOU","NY",310,280,60,"310028060",2018,1,"SEROQUEL X",1260,27,10177.37
"FFSU","NY",113,212,26,"113021226",2018,1,"CHILDREN'S",,,
"MCOU","NY",46122,231,72,"46122023172",2018,1,"GNP DOCUSA",2956,50,54.76
"FFSU","NY",527,1336,1,"527133601",2018,1,"DOXYCYCLIN",,,
"MCOU","NY",25021,114,87,"25021011487",2018,1,"CIPROFLOXA",,,
"FFSU","NY",43386,575,1,"43386057501",2018,1,"METHYLPHEN",,,
"FFSU","NY",65649,301,3,"65649030103",2018,1,"XIFAXAN",,,
"MCOU","NY",591,2985,39,"591298539",2018,1,"PROMETHAZI",878,76,5546.11
"MCOU","NY",65862,143,1,"65862014301",2018,1,"CARVEDILOL",23647,380,574.37
"MCOU","NY",63323,568,87,"63323056887",2018,1,"ENOXAPARIN",86.11,17,9077.93
"MCOU","NY",904,5174,16,"904517416",2018,1,"BANOPHEN E",1041313.33,7099,11881.47
"MCOU","NY",69097,152,12,"69097015212",2018,1,"LAMOTRIGIN",45598,1016,4255.41
"MCOU","NY",781,1556,13,"781155613",2018,1,"ISDN 10MG",,,
"MCOU","NY",4,801,85,"4080185",2018,1,"TAMIFLU 45",579,53,7955.33
"MCOU","NY",378,184,1,"378018401",2018,1,"PROPRANOLO",6679,109,1801.15
"FFSU","NY",68682,713,10,"68682071310",2018,1,"ENALAPRIL",12308,275,5723.59
"MCOU","NY",65862,503,20,"65862050320",2018,1,"AMOXICILLI",122245,6718,71205.11
"FFSU","NY",781,2202,5,"781220205",2018,1,"TEMAZEPAM",,,
"FFSU","NY",93,5245,65,"93524565",2018,1,"OLANZAPINE",,,
"MCOU","NY",66993,934,30,"66993093430",2018,1,"TESTOSTERO",76030,427,83726.79
"FFSU","NY",93,3134,82,"93313482",2018,1,"CAMRESE (T",18109,197,24720.06
"MCOU","NY",51079,574,20,"51079057420",2018,1,"TRIFLUOPER",,,
"FFSU","NY",591,2605,1,"591260501",2018,1,"HYDROCODON",,,
"FFSU","NY",143,9856,1,"143985601",2018,1,"CEFTRIAXON",,,
"MCOU","NY",9,20,1,"9002001",2018,1,"MEDROL (ME",,,
"MCOU","NY",378,4230,77,"378423077",2018,1,"DESVENLAFA",,,
"FFSU","NY",93,7692,56,"93769256",2018,1,"AMLODIPINE",,,
"MCOU","NY",16714,470,2,"16714047002",2018,1,"CLONAZEPAM",18405,294,1616.81
"MCOU","NY",69,5410,66,"69541066",2018,1,"VISTARIL C",,,
"MCOU","NY",93,3167,53,"93316753",2018,1,"MINOCYCLIN",6427,164,2685.91
"MCOU","NY",904,2013,80,"904201380",2018,1,"ASPIRIN 5G",24237,760,361.91
"FFSU","NY",603,5337,21,"603533721",2018,1,"PREDNISONE",452,13,111.45
"FFSU","NY",93,2027,23,"93202723",2018,1,"AZITHROMYC",4320,176,4415.29
"MCOU","NY",591,796,5,"591079605",2018,1,"SULFASALAZ",35581,284,4772.29
"MCOU","NY",228,1580,3,"228158003",2018,1,"LAMOTRIGIN",7190,182,61094.2
"FFSU","NY",44946,1024,1,"44946102401",2018,1,"MVC FLUORI",7206,157,1021.37
"MCOU","NY",49884,661,9,"49884066109",2018,1,"CANDESARTA",960,32,2069.93
"MCOU","NY",68382,600,10,"68382060010",2018,1,"POTASSIUM",56210,1192,13976.52
"MCOU","NY",51,8425,30,"51842530",2018,1,"ANDROGEL2.",,,
"MCOU","NY",58468,21,1,"58468002101",2018,1,"RENAGEL TA",18166,126,126062.42
"MCOU","NY",53746,189,1,"53746018901",2018,1,"NAPROXEN 3",19350,447,912.87
"MCOU","NY",51672,3003,2,"51672300302",2018,1,"HYDROCORTI",217893.33,6032,21486.19
"MCOU","NY",65862,211,5,"65862021105",2018,1,"MINOCYCLIN",17143,412,7096.7
"MCOU","NY",68462,472,1,"68462047201",2018,1,"POTASSIUM",1030,24,235.27
"FFSU","NY",591,790,21,"591079021",2018,1,"METHYLPRED",378,18,204.84
"FFSU","NY",57664,247,13,"57664024713",2018,1,"CARVEDILOL",,,
"FFSU","NY",143,9701,1,"143970101",2018,1,"IRINOTECAN",,,
"FFSU","NY",60505,190,0,"60505019000",2018,1,"METFORMIN",1170,17,100.55
"MCOU","NY",143,9857,25,"143985725",2018,1,"CEFTRIAXON",115.75,54,8093.92
"MCOU","NY",781,2822,1,"781282201",2018,1,"FLUOXETINE",141716,3500,6078.55
"MCOU","NY",603,4998,21,"603499821",2018,1,"OXYCODONE/",12153,415,1926.33
"MCOU","NY",51991,311,10,"51991031110",2018,1,"DESVENLAFA",,,
"MCOU","NY",60505,3527,5,"60505352705",2018,1,"TOLTERODIN",,,
"MCOU","NY",338,4,2,"338000402",2018,1,"STERILE WA",53345,33,655.08
"MCOU","NY",59762,541,2,"59762054102",2018,1,"GLIPIZIDE",146168,4044,20329.11
"FFSU","NY",68180,242,20,"68180024220",2018,1,"LEVOFLOXAC",,,
"FFSU","NY",115,4211,1,"115421101",2018,1,"MIDODRINE",,,
"MCOU","NY",378,437,1,"378043701",2018,1,"SPIRONOLAC",1308,31,532.13
"MCOU","NY",113,9458,66,"113945866",2018,1,"CETIRIZINE",,,
"FFSU","NY",65862,527,30,"65862052730",2018,1,"VENLAFAXIN",,,
"FFSU","NY",31722,738,90,"31722073890",2018,1,"DONEPEZIL",,,
"MCOU","NY",57664,502,89,"57664050289",2018,1,"TIZANIDINE",62464,1078,11881.7
"MCOU","NY",58181,3041,5,"58181304105",2018,1,"GLEOSTINE",,,
"FFSU","NY",13913,12,3,"13913001203",2018,1,"CAMBIA",,,
"FFSU","NY",65862,80,1,"65862008001",2018,1,"GLYBURIDE/",,,
"FFSU","NY",59762,3720,3,"59762372003",2018,1,"ALPRAZOLAM",726,15,85.42
"MCOU","NY",27808,86,2,"27808008602",2018,1,"HYDROCODON",11370,121,4967.41
"MCOU","NY",51672,1282,2,"51672128202",2018,1,"TRIAMCINOL",68468,1810,9135.46
"MCOU","NY",10370,102,3,"10370010203",2018,1,"BUPROPION",224475,7561,141312.74
